query_id,query,route,ndcg_at_10,rr_first_exact,latency_ms,utility,candidate_count,token_count,char_count,has_question,has_model_number,has_money,has_negation,has_compatibility,has_color
6091,above the ground pool 60,dense,0.5274,0.1667,8.0,0.4954,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6091,above the ground pool 60,hybrid,0.5864,0.2,11.0,0.5424,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6091,above the ground pool 60,rerank,0.5864,0.2,35.0,0.4464,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6138,abu garcia baitcasting combo,lexical,0.6851,0.2,2.0,0.6771,15,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
6138,abu garcia baitcasting combo,dense,0.7657,0.3333,8.0,0.7337,15,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
6138,abu garcia baitcasting combo,hybrid,0.7474,0.25,11.0,0.7034,15,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
6138,abu garcia baitcasting combo,rerank,0.75,0.25,35.0,0.61,15,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
6154,ac for basement without window,lexical,0.6746,0.5,2.0,0.6666,16,5.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0
6154,ac for basement without window,dense,0.7252,1.0,8.0,0.6932,16,5.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0
6154,ac for basement without window,hybrid,0.7182,1.0,11.0,0.6742,16,5.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0
6154,ac for basement without window,rerank,0.7182,1.0,35.0,0.5782,16,5.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0
6157,ac power switch panel,lexical,0.5833,0.5,2.0,0.5753,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6157,ac power switch panel,dense,0.6975,1.0,8.0,0.6655,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6157,ac power switch panel,hybrid,0.6971,1.0,11.0,0.6531,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6157,ac power switch panel,rerank,0.6971,1.0,35.0,0.5571,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6225,accessories,lexical,0.6422,1.0,2.0,0.6342,32,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6225,accessories,dense,0.6422,1.0,8.0,0.6102,32,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6225,accessories,hybrid,0.6422,1.0,11.0,0.5982,32,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6225,accessories,rerank,0.6422,1.0,35.0,0.5022,32,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,accessories to make my nails strong,lexical,0.5867,0.2,2.0,0.5787,16,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,accessories to make my nails strong,dense,0.5902,0.5,8.0,0.5582,16,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,accessories to make my nails strong,hybrid,0.5434,0.3333,11.0,0.4994,16,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,accessories to make my nails strong,rerank,0.5434,0.3333,35.0,0.4034,16,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,acer keyboard cover font,lexical,0.7506,0.3333,2.0,0.7426,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,acer keyboard cover font,dense,0.9088,1.0,8.0,0.8768,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,acer keyboard cover font,hybrid,0.8172,0.5,11.0,0.7732,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,acer keyboard cover font,rerank,0.8172,0.5,35.0,0.6772,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,acer spin chromebook 15,lexical,0.9513,1.0,2.0,0.9433,15,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,acer spin chromebook 15,dense,0.9207,1.0,8.0,0.8887,15,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,acer spin chromebook 15,hybrid,0.9207,1.0,11.0,0.8767,15,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,acer spin chromebook 15,rerank,0.9207,1.0,35.0,0.7807,15,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,acetone breathalyzer,lexical,0.9899,1.0,2.0,0.9819,16,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,acetone breathalyzer,dense,0.8678,1.0,8.0,0.8358,16,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,acetone breathalyzer,hybrid,0.933,1.0,11.0,0.889,16,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,acetone breathalyzer,rerank,0.933,1.0,35.0,0.793,16,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,acorn tv comedy :best:,lexical,0.8086,1.0,2.0,0.8006,16,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,acorn tv comedy :best:,dense,0.8086,1.0,8.0,0.7766,16,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,acorn tv comedy :best:,hybrid,0.8086,1.0,11.0,0.7646,16,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,acorn tv comedy :best:,rerank,0.8086,1.0,35.0,0.6686,16,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,acrylic coaster holders without coasters,lexical,0.5391,0.5,2.0,0.5311,40,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6400,acrylic coaster holders without coasters,dense,0.5098,0.2,8.0,0.4778,40,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6400,acrylic coaster holders without coasters,hybrid,0.5261,0.25,11.0,0.4821,40,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6400,acrylic coaster holders without coasters,rerank,0.5261,0.25,35.0,0.3861,40,5.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6416,acrylic nail polish,lexical,0.9469,1.0,2.0,0.9389,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6416,acrylic nail polish,dense,0.939,1.0,8.0,0.907,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6416,acrylic nail polish,hybrid,0.9469,1.0,11.0,0.9029,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6416,acrylic nail polish,rerank,0.9469,1.0,35.0,0.8069,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6422,acrylic paint brush case without brushes,lexical,0.6734,0.5,2.0,0.6654,40,6.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6422,acrylic paint brush case without brushes,dense,0.2948,0.2,8.0,0.2628,40,6.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6422,acrylic paint brush case without brushes,hybrid,0.5122,0.5,11.0,0.4682,40,6.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6422,acrylic paint brush case without brushes,rerank,0.5122,0.5,35.0,0.3722,40,6.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6426,acrylic powder,lexical,0.7377,0.5,2.0,0.7297,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,acrylic powder,dense,0.724,0.3333,8.0,0.692,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,acrylic powder,hybrid,0.742,0.5,11.0,0.698,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,acrylic powder,rerank,0.788,0.5,35.0,0.648,16,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,acrylic toilet seat elongated,lexical,1.0,1.0,2.0,0.992,16,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,acrylic toilet seat elongated,dense,0.9163,0.5,8.0,0.8843,16,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,acrylic toilet seat elongated,hybrid,1.0,1.0,11.0,0.956,16,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,acrylic toilet seat elongated,rerank,1.0,1.0,35.0,0.86,16,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
6436,acrylic warmer for nails,lexical,0.9516,1.0,2.0,0.9436,16,4.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6436,acrylic warmer for nails,dense,0.8022,0.1429,8.0,0.7702,16,4.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6436,acrylic warmer for nails,hybrid,0.8279,0.25,11.0,0.7839,16,4.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6436,acrylic warmer for nails,rerank,0.8279,0.25,35.0,0.6879,16,4.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6438,action army vsr10 hop up chamber,lexical,0.6931,0.5,2.0,0.6851,16,6.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
6438,action army vsr10 hop up chamber,dense,0.6931,0.5,8.0,0.6611,16,6.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
6438,action army vsr10 hop up chamber,hybrid,0.6931,0.5,11.0,0.6491,16,6.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
6438,action army vsr10 hop up chamber,rerank,0.6807,0.5,35.0,0.5407,16,6.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0
6477,acudraw pro,lexical,0.7747,1.0,2.0,0.7667,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,acudraw pro,dense,0.7824,1.0,8.0,0.7504,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,acudraw pro,hybrid,0.7804,1.0,11.0,0.7364,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,acudraw pro,rerank,0.7804,1.0,35.0,0.6404,16,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,adaptador control xbox 360 a pc,lexical,0.4891,0.5,2.0,0.4811,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,adaptador control xbox 360 a pc,dense,0.573,0.5,8.0,0.541,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,adaptador control xbox 360 a pc,hybrid,0.6227,0.5,11.0,0.5787,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,adaptador control xbox 360 a pc,rerank,0.6227,0.5,35.0,0.4827,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,adaptogenic herbs,lexical,0.8227,1.0,2.0,0.8147,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,adaptogenic herbs,dense,0.8227,1.0,8.0,0.7907,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,adaptogenic herbs,hybrid,0.8256,1.0,11.0,0.7816,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,adaptogenic herbs,rerank,0.8482,1.0,35.0,0.7082,16,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,add 12v power truck bed,lexical,0.914,1.0,2.0,0.906,16,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,add 12v power truck bed,dense,0.9418,1.0,8.0,0.9098,16,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,add 12v power truck bed,hybrid,0.9381,1.0,11.0,0.8941,16,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,add 12v power truck bed,rerank,0.9381,1.0,35.0,0.7981,16,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,addidas volleyball bag,lexical,0.4115,0.5,2.0,0.4035,40,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,addidas volleyball bag,dense,0.4115,0.5,8.0,0.3795,40,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,addidas volleyball bag,hybrid,0.4115,0.5,11.0,0.3675,40,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,addidas volleyball bag,rerank,0.4115,0.5,35.0,0.2715,40,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,adhesive towel bar 3m,lexical,0.8704,1.0,2.0,0.8624,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,adhesive towel bar 3m,dense,0.8814,1.0,8.0,0.8494,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,adhesive towel bar 3m,hybrid,0.8798,1.0,11.0,0.8358,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,adhesive towel bar 3m,rerank,0.8798,1.0,35.0,0.7398,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,adidas active shorts women,lexical,0.8834,1.0,2.0,0.8754,16,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,adidas active shorts women,dense,0.879,1.0,8.0,0.847,16,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,adidas active shorts women,hybrid,0.8918,1.0,11.0,0.8478,16,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,adidas active shorts women,rerank,0.8592,1.0,35.0,0.7192,16,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,adidas baby boy socks,lexical,1.0,1.0,2.0,0.992,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,adidas baby boy socks,dense,1.0,1.0,8.0,0.968,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,adidas baby boy socks,hybrid,1.0,1.0,11.0,0.956,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,adidas baby boy socks,rerank,1.0,1.0,35.0,0.86,16,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6643,adidas black sweatpants for men,lexical,0.8323,1.0,2.0,0.8243,16,5.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0
6643,adidas black sweatpants for men,dense,0.839,1.0,8.0,0.807,16,5.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0
6643,adidas black sweatpants for men,hybrid,0.825,1.0,11.0,0.781,16,5.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0
6643,adidas black sweatpants for men,rerank,0.8732,1.0,35.0,0.7332,16,5.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0
6647,adidas boston marathon 7 shoes,lexical,0.9516,1.0,2.0,0.9436,16,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,adidas boston marathon 7 shoes,dense,0.8783,0.5,8.0,0.8463,16,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,adidas boston marathon 7 shoes,hybrid,0.9516,1.0,11.0,0.9076,16,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,adidas boston marathon 7 shoes,rerank,0.9516,1.0,35.0,0.8116,16,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
6663,adidas dry fit shirt men,lexical,0.6841,1.0,2.0,0.6761,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6663,adidas dry fit shirt men,dense,0.6887,1.0,8.0,0.6567,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6663,adidas dry fit shirt men,hybrid,0.6762,1.0,11.0,0.6322,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6663,adidas dry fit shirt men,rerank,0.6862,1.0,35.0,0.5462,16,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,adidas floral shirt,lexical,0.863,1.0,2.0,0.855,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,adidas floral shirt,dense,0.8032,1.0,8.0,0.7712,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,adidas floral shirt,hybrid,0.8599,1.0,11.0,0.8159,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,adidas floral shirt,rerank,0.905,1.0,35.0,0.765,16,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
6676,adidas gym bag for women,lexical,0.9052,1.0,2.0,0.8972,42,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6676,adidas gym bag for women,dense,0.9052,1.0,8.0,0.8732,42,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6676,adidas gym bag for women,hybrid,0.9052,1.0,11.0,0.8612,42,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6676,adidas gym bag for women,rerank,0.9052,1.0,35.0,0.7652,42,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
6685,adidas joggers for men,lexical,0.8735,1.0,2.0,0.8655,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6685,adidas joggers for men,dense,0.7936,1.0,8.0,0.7616,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6685,adidas joggers for men,hybrid,0.8408,1.0,11.0,0.7968,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6685,adidas joggers for men,rerank,0.8801,1.0,35.0,0.7401,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6690,adidas leggings women high waisted,lexical,0.7189,0.3333,2.0,0.7109,40,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,adidas leggings women high waisted,dense,0.883,1.0,8.0,0.851,40,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,adidas leggings women high waisted,hybrid,0.8201,0.5,11.0,0.7761,40,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,adidas leggings women high waisted,rerank,0.9581,1.0,35.0,0.8181,40,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,adidas men's essentials 3-stripes pants,lexical,0.9513,1.0,2.0,0.9433,15,6.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
6696,adidas men's essentials 3-stripes pants,dense,0.8742,0.5,8.0,0.8422,15,6.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
6696,adidas men's essentials 3-stripes pants,hybrid,0.9207,1.0,11.0,0.8767,15,6.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
6696,adidas men's essentials 3-stripes pants,rerank,0.9207,1.0,35.0,0.7807,15,6.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0
6727,adidas samba indoor men,lexical,0.9093,1.0,2.0,0.9013,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,adidas samba indoor men,dense,0.9727,1.0,8.0,0.9407,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,adidas samba indoor men,hybrid,0.9562,1.0,11.0,0.9122,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6727,adidas samba indoor men,rerank,0.8727,1.0,35.0,0.7327,16,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,adidas shoes men green,lexical,0.7668,0.5,2.0,0.7588,15,4.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0
6738,adidas shoes men green,dense,0.7962,1.0,8.0,0.7642,15,4.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0
6738,adidas shoes men green,hybrid,0.761,0.5,11.0,0.717,15,4.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0
6738,adidas shoes men green,rerank,0.7985,1.0,35.0,0.6585,15,4.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0
6751,adidas soccer 3.5,lexical,0.6157,0.5,2.0,0.6077,16,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,adidas soccer 3.5,dense,0.6777,1.0,8.0,0.6457,16,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,adidas soccer 3.5,hybrid,0.6,0.5,11.0,0.556,16,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6751,adidas soccer 3.5,rerank,0.6,0.5,35.0,0.46,16,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
6758,adidas suits for women,lexical,0.6696,0.1,2.0,0.6616,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6758,adidas suits for women,dense,0.6486,0.1429,8.0,0.6166,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6758,adidas suits for women,hybrid,0.6748,0.125,11.0,0.6308,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6758,adidas suits for women,rerank,0.6679,0.25,35.0,0.5279,16,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0
6762,adidas superstar for women,lexical,0.7954,1.0,2.0,0.7874,16,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0
6762,adidas superstar for women,dense,0.819,1.0,8.0,0.787,16,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0
6762,adidas superstar for women,hybrid,0.7571,1.0,11.0,0.7131,16,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0
6762,adidas superstar for women,rerank,0.6703,0.3333,35.0,0.5303,16,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0
6765,adidas sweats slim,lexical,0.5967,0.5,2.0,0.5887,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,adidas sweats slim,dense,0.7381,1.0,8.0,0.7061,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,adidas sweats slim,hybrid,0.691,1.0,11.0,0.647,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,adidas sweats slim,rerank,0.691,1.0,35.0,0.551,16,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,adidas tech fit compression shorts men,lexical,0.8358,1.0,2.0,0.8278,16,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,adidas tech fit compression shorts men,dense,0.8512,1.0,8.0,0.8192,16,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,adidas tech fit compression shorts men,hybrid,0.8486,1.0,11.0,0.8046,16,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,adidas tech fit compression shorts men,rerank,0.8486,1.0,35.0,0.7086,16,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
6782,adidas triple black ultraboost,lexical,0.881,1.0,2.0,0.873,16,4.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
6782,adidas triple black ultraboost,dense,0.908,1.0,8.0,0.876,16,4.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
6782,adidas triple black ultraboost,hybrid,0.8843,1.0,11.0,0.8403,16,4.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
6782,adidas triple black ultraboost,rerank,0.8843,1.0,35.0,0.7443,16,4.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0
6786,adidas ultra women stella,lexical,0.8944,1.0,2.0,0.8864,16,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,adidas ultra women stella,dense,0.8504,1.0,8.0,0.8184,16,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,adidas ultra women stella,hybrid,0.8566,1.0,11.0,0.8126,16,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,adidas ultra women stella,rerank,0.811,1.0,35.0,0.671,16,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,adidas ultraboost 20 men,lexical,0.6878,0.25,2.0,0.6798,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,adidas ultraboost 20 men,dense,0.6193,0.3333,8.0,0.5873,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,adidas ultraboost 20 men,hybrid,0.6686,0.2,11.0,0.6246,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,adidas ultraboost 20 men,rerank,0.6686,0.2,35.0,0.5286,16,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,adjustable kettlebell,lexical,0.6609,0.5,2.0,0.6529,16,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,adjustable kettlebell,dense,0.637,0.5,8.0,0.605,16,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,adjustable kettlebell,hybrid,0.7141,0.5,11.0,0.6701,16,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,adjustable kettlebell,rerank,0.6343,0.5,35.0,0.4943,16,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,adobe incense burner,lexical,0.6869,1.0,2.0,0.6789,40,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,adobe incense burner,dense,0.5988,1.0,8.0,0.5668,40,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,adobe incense burner,hybrid,0.5988,1.0,11.0,0.5548,40,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,adobe incense burner,rerank,0.5988,1.0,35.0,0.4588,40,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,adullt movies for women,lexical,0.8874,1.0,2.0,0.8794,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
6895,adullt movies for women,dense,0.8874,1.0,8.0,0.8554,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
6895,adullt movies for women,hybrid,0.8874,1.0,11.0,0.8434,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
6895,adullt movies for women,rerank,0.8874,1.0,35.0,0.7474,16,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0
6904,adult aladdin genie costume,lexical,0.8139,1.0,2.0,0.8059,16,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,adult aladdin genie costume,dense,0.7889,1.0,8.0,0.7569,16,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,adult aladdin genie costume,hybrid,0.8102,1.0,11.0,0.7662,16,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,adult aladdin genie costume,rerank,0.8102,1.0,35.0,0.6702,16,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,adult coloring book and pen set,lexical,0.8348,1.0,2.0,0.8268,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,adult coloring book and pen set,dense,0.7399,0.5,8.0,0.7079,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,adult coloring book and pen set,hybrid,0.7888,1.0,11.0,0.7448,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6915,adult coloring book and pen set,rerank,0.7888,1.0,35.0,0.6488,16,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,adult development and aging 6th edition,lexical,0.9488,1.0,2.0,0.9408,14,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,adult development and aging 6th edition,dense,0.6611,0.25,8.0,0.6291,14,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,adult development and aging 6th edition,hybrid,0.8424,1.0,11.0,0.7984,14,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
6920,adult development and aging 6th edition,rerank,0.9351,1.0,35.0,0.7951,14,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
6927,adult dresses like psycho twins,lexical,0.7464,1.0,2.0,0.7384,16,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6927,adult dresses like psycho twins,dense,0.7796,1.0,8.0,0.7476,16,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6927,adult dresses like psycho twins,hybrid,0.7796,1.0,11.0,0.7356,16,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6927,adult dresses like psycho twins,rerank,0.7796,1.0,35.0,0.6396,16,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
6936,adult halloween costumes for men,lexical,0.641,0.3333,2.0,0.633,16,5.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0
